STATE;STATENAME;ST_CASE;VE_TOTAL;VE_FORMS;PVH_INVL;PEDS;PERSONS;PERMVIT;PERNOTMVIT;COUNTY;COUNTYNAME;CITY;CITYNAME;DAY;DAYNAME;MONTH;MONTHNAME;YEAR;DAY_WEEK;DAY_WEEKNAME;HOUR;HOURNAME;MINUTE;MINUTENAME;NHS;NHSNAME;ROUTE;ROUTENAME;TWAY_ID;TWAY_ID2;RUR_URB;RUR_URBNAME;FUNC_SYS;FUNC_SYSNAME;RD_OWNER;RD_OWNERNAME;MILEPT;MILEPTNAME;LATITUDE;LATITUDENAME;LONGITUD;LONGITUDNAME;SP_JUR;SP_JURNAME;HARM_EV;HARM_EVNAME;MAN_COLL;MAN_COLLNAME;RELJCT1;RELJCT1NAME;RELJCT2;RELJCT2NAME;TYP_INT;TYP_INTNAME;WRK_ZONE;WRK_ZONENAME;REL_ROAD;REL_ROADNAME;LGT_COND;LGT_CONDNAME;WEATHER1;WEATHER1NAME;WEATHER2;WEATHER2NAME;WEATHER;WEATHERNAME;SCH_BUS;SCH_BUSNAME;RAIL;RAILNAME;NOT_HOUR;NOT_HOURNAME;NOT_MIN;NOT_MINNAME;ARR_HOUR;ARR_HOURNAME;ARR_MIN;ARR_MINNAME;HOSP_HR;HOSP_HRNAME;HOSP_MN;HOSP_MNNAME;CF1;CF1NAME;CF2;CF2NAME;CF3;CF3NAME;FATALS;DRUNK_DR
1;Alabama;10531;1;1;0;1;1;1;1;73;JEFFERSON (73);350;BIRMINGHAM;28;28;5;May;2019;3;Tuesday;20;8:00pm-8:59pm;45;45;1;This section IS ON the NHS;6;Local Street - Municipality;1ST AVE N;86TH ST N;2;Urban;3;Principal Arterial - Other;4;City or Municipal Highway Agency;0;None;33.57568611;33.57568611;-86.71973333;-86.71973333;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;20;8:00pm-8:59pm;45;45;20;8:00pm-8:59pm;53;53;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
1;Alabama;10549;3;3;0;0;4;4;0;15;CALHOUN (15);0;NOT APPLICABLE;30;30;8;August;2019;6;Friday;6;6:00am-6:59am;55;55;1;This section IS ON the NHS;3;State Highway;SR-21;MEADOW AVE;1;Rural;3;Principal Arterial - Other;1;State Highway Agency;2499;2499;33.59495;33.59495;-85.84295556;-85.84295556;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;7;7:00am-7:59am;1;1;7;7:00am-7:59am;5;5;7;7:00am-7:59am;32;32;0;None;0;None;0;None;1;0
1;Alabama;10560;2;2;0;0;2;2;0;55;ETOWAH (55);0;NOT APPLICABLE;3;3;9;September;2019;3;Tuesday;6;6:00am-6:59am;5;5;0;This section IS NOT on the NHS;3;State Highway;SR-211;I-59;1;Rural;4;Minor Arterial;1;State Highway Agency;41;41;34.07251111;34.07251111;-86.02575833;-86.02575833;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;1;Yes;2;Intersection;3;T-Intersection;0;None;1;On Roadway;4;Dawn;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;6;6:00am-6:59am;5;5;6;6:00am-6:59am;33;33;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
1;Alabama;10563;1;1;0;1;1;1;1;101;MONTGOMERY (101);2130;MONTGOMERY;5;5;9;September;2019;5;Thursday;22;10:00pm-10:59pm;45;45;1;This section IS ON the NHS;6;Local Street - Municipality;DAY ST;HUGH ST;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;0;None;32.36932778;32.36932778;-86.33165;-86.33165;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;22;10:00pm-10:59pm;45;45;22;10:00pm-10:59pm;51;51;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
1;Alabama;10573;3;3;0;0;5;5;0;89;MADISON (89);0;NOT APPLICABLE;12;12;9;September;2019;5;Thursday;16;4:00pm-4:59pm;15;15;0;This section IS NOT on the NHS;4;County Road;CR-BUTLER RD;JOE QUICK RD;1;Rural;5;Major Collector;2;County Highway Agency;0;None;34.94359444;34.94359444;-86.48234167;-86.48234167;0;No Special Jurisdiction;1;Rollover/Overturn;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;16;4:00pm-4:59pm;18;18;16;4:00pm-4:59pm;37;37;17;5:00pm-5:59pm;20;20;14;Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle;0;None;0;None;1;0
1;Alabama;10608;2;2;0;0;2;2;0;115;ST. CLAIR (115);0;NOT APPLICABLE;1;1;10;October;2019;3;Tuesday;12;12:00pm-12:59pm;20;20;0;This section IS NOT on the NHS;3;State Highway;SR-174;LYNCH LAKE RD;1;Rural;5;Major Collector;1;State Highway Agency;140;140;33.63991389;33.63991389;-86.36917222;-86.36917222;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;12;12:00pm-12:59pm;25;25;12;12:00pm-12:59pm;33;33;12;12:00pm-12:59pm;40;40;0;None;0;None;0;None;1;0
1;Alabama;10609;1;1;0;1;2;2;1;71;JACKSON (71);2720;SCOTTSBORO;1;1;10;October;2019;3;Tuesday;22;10:00pm-10:59pm;17;17;1;This section IS ON the NHS;2;U.S. Highway;US-72 SR-2;LIBERTY LN;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;1384;1384;34.66018889;34.66018889;-86.01775;-86.01775;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;22;10:00pm-10:59pm;17;17;22;10:00pm-10:59pm;24;24;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
1;Alabama;10635;1;1;0;0;1;1;0;13;BUTLER (13);0;NOT APPLICABLE;3;3;10;October;2019;5;Thursday;22;10:00pm-10:59pm;50;50;0;This section IS NOT on the NHS;3;State Highway;SR-106;CR-17;1;Rural;5;Major Collector;1;State Highway Agency;89;89;31.66129167;31.66129167;-86.78466111;-86.78466111;0;No Special Jurisdiction;59;Traffic Sign Support;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;4;On Roadside;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;23;11:00pm-11:59pm;3;3;23;11:00pm-11:59pm;9;9;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
1;Alabama;10638;1;1;0;1;1;1;1;89;MADISON (89);1730;HUNTSVILLE;4;4;10;October;2019;6;Friday;6;6:00am-6:59am;15;15;0;This section IS NOT on the NHS;6;Local Street - Municipality;WHITESBURG DR;THORNTON AVE;2;Urban;7;Local;4;City or Municipal Highway Agency;0;None;34.70903056;34.70903056;-86.57213889;-86.57213889;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;4;Dawn;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;6;6:00am-6:59am;15;15;6;6:00am-6:59am;18;18;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
1;Alabama;10653;2;2;0;0;3;3;0;89;MADISON (89);1730;HUNTSVILLE;8;8;10;October;2019;3;Tuesday;17;5:00pm-5:59pm;30;30;1;This section IS ON the NHS;6;Local Street - Municipality;JORDAN LANE;BRANDONTOWN RD;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;0;None;34.74294722;34.74294722;-86.62955278;-86.62955278;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;17;5:00pm-5:59pm;28;28;17;5:00pm-5:59pm;35;35;17;5:00pm-5:59pm;54;54;0;None;0;None;0;None;1;0
1;Alabama;10656;2;2;0;0;2;2;0;89;MADISON (89);1730;HUNTSVILLE;9;9;10;October;2019;4;Wednesday;7;7:00am-7:59am;19;19;1;This section IS ON the NHS;3;State Highway;SR-53;HOBBS ISLAND RD;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;3070;3070;34.58708889;34.58708889;-86.56335;-86.56335;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;7;7:00am-7:59am;19;19;7;7:00am-7:59am;26;26;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
1;Alabama;10670;2;2;0;0;2;2;0;125;TUSCALOOSA (125);3050;TUSCALOOSA;17;17;10;October;2019;5;Thursday;6;6:00am-6:59am;36;36;0;This section IS NOT on the NHS;3;State Highway;SR-69;CANTERBURY RD;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;0;None;33.15596944;33.15596944;-87.54884167;-87.54884167;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;1;Yes;0;Not Applicable;6;6:00am-6:59am;38;38;6;6:00am-6:59am;43;43;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
1;Alabama;10679;2;2;0;0;2;2;0;97;MOBILE (97);0;NOT APPLICABLE;20;20;10;October;2019;1;Sunday;16;4:00pm-4:59pm;50;50;0;This section IS NOT on the NHS;4;County Road;CR-HALF MILE RD;PADGETT SWITCH RD;1;Rural;4;Minor Arterial;2;County Highway Agency;0;None;30.49449722;30.49449722;-88.20846389;-88.20846389;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;16;4:00pm-4:59pm;54;54;17;5:00pm-5:59pm;1;1;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
1;Alabama;10717;2;2;0;0;4;4;0;3;BALDWIN (3);0;NOT APPLICABLE;5;5;11;November;2019;3;Tuesday;20;8:00pm-8:59pm;5;5;0;This section IS NOT on the NHS;4;County Road;CR-BALDWIN BEACH EXPRESS;OAKDALE DR;1;Rural;4;Minor Arterial;2;County Highway Agency;0;None;30.62560556;30.62560556;-87.673475;-87.673475;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;20;8:00pm-8:59pm;5;5;20;8:00pm-8:59pm;25;25;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
1;Alabama;10718;2;2;0;0;3;3;0;19;CHEROKEE (19);610;CEDAR BLUFF;5;5;11;November;2019;3;Tuesday;16;4:00pm-4:59pm;47;47;0;This section IS NOT on the NHS;3;State Highway;SR-68;SR-9;2;Urban;4;Minor Arterial;1;State Highway Agency;422;422;34.21736667;34.21736667;-85.60764722;-85.60764722;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;16;4:00pm-4:59pm;47;47;16;4:00pm-4:59pm;48;48;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
1;Alabama;10732;2;2;0;0;2;2;0;81;LEE (81);0;NOT APPLICABLE;15;15;11;November;2019;6;Friday;14;2:00pm-2:59pm;20;20;0;This section IS NOT on the NHS;3;State Highway;SR-169;LEE RD 418;1;Rural;4;Minor Arterial;1;State Highway Agency;233;233;32.59345278;32.59345278;-85.33707222;-85.33707222;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;14;2:00pm-2:59pm;30;30;14;2:00pm-2:59pm;42;42;14;2:00pm-2:59pm;57;57;0;None;0;None;0;None;1;0
1;Alabama;10739;1;1;0;0;1;1;0;89;MADISON (89);1730;HUNTSVILLE;10;10;6;June;2019;2;Monday;11;11:00am-11:59am;7;7;0;This section IS NOT on the NHS;6;Local Street - Municipality;DRAKE AVE;HALE DR;2;Urban;4;Minor Arterial;2;County Highway Agency;0;None;34.698225;34.698225;-86.61695556;-86.61695556;0;No Special Jurisdiction;43;Other Fixed Object;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;4;On Roadside;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;11;11:00am-11:59am;7;7;11;11:00am-11:59am;10;10;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
1;Alabama;10752;1;1;0;0;1;1;0;73;JEFFERSON (73);350;BIRMINGHAM;15;15;11;November;2019;6;Friday;21;9:00pm-9:59pm;47;47;0;This section IS NOT on the NHS;6;Local Street - Municipality;OPORTO-MADRID BLVD;SUNRISE DR;2;Urban;7;Local;4;City or Municipal Highway Agency;0;None;33.53700556;33.53700556;-86.71958611;-86.71958611;0;No Special Jurisdiction;30;Utility Pole/Light Support;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;4;On Roadside;3;Dark - Lighted;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;21;9:00pm-9:59pm;47;47;21;9:00pm-9:59pm;55;55;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
1;Alabama;10754;2;2;0;0;3;3;0;97;MOBILE (97);2100;MOBILE;16;16;11;November;2019;7;Saturday;16;4:00pm-4:59pm;52;52;1;This section IS ON the NHS;3;State Highway;SR-42;SHELTON BEACH RD;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;199;199;30.71999722;30.71999722;-88.15111944;-88.15111944;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;17;5:00pm-5:59pm;0;0;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
1;Alabama;10794;1;1;0;0;1;1;0;87;MACON (87);3070;TUSKEGEE;9;9;11;November;2019;7;Saturday;18;6:00pm-6:59pm;39;39;0;This section IS NOT on the NHS;2;U.S. Highway;US-80 SR-8;PLEASANT SPRINGS DR;2;Urban;4;Minor Arterial;1;State Highway Agency;1710;1710;32.444725;32.444725;-85.79479167;-85.79479167;0;No Special Jurisdiction;30;Utility Pole/Light Support;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;4;On Roadside;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;18;6:00pm-6:59pm;39;39;18;6:00pm-6:59pm;43;43;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
1;Alabama;10801;1;1;0;0;1;1;0;101;MONTGOMERY (101);2130;MONTGOMERY;1;1;12;December;2019;1;Sunday;17;5:00pm-5:59pm;41;41;0;This section IS NOT on the NHS;6;Local Street - Municipality;FOSHEE RD;PAUL RD;2;Urban;7;Local;4;City or Municipal Highway Agency;0;None;32.36270556;32.36270556;-86.35376111;-86.35376111;0;No Special Jurisdiction;34;Ditch;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;4;On Roadside;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;17;5:00pm-5:59pm;43;43;17;5:00pm-5:59pm;47;47;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
1;Alabama;10829;2;2;0;0;2;2;0;119;SUMTER (119);0;NOT APPLICABLE;19;19;12;December;2019;5;Thursday;17;5:00pm-5:59pm;40;40;1;This section IS ON the NHS;3;State Highway;SR-8;CR-13;1;Rural;3;Principal Arterial - Other;1;State Highway Agency;126;126;32.45675;32.45675;-88.18498333;-88.18498333;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;5;Dusk;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;18;6:00pm-6:59pm;0;0;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
1;Alabama;10832;2;2;0;0;7;7;0;109;PIKE (109);510;BRUNDIDGE;20;20;12;December;2019;6;Friday;16;4:00pm-4:59pm;57;57;1;This section IS ON the NHS;2;U.S. Highway;US-231 SR-53;SR-93;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;644;644;31.70376667;31.70376667;-85.82258889;-85.82258889;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;16;4:00pm-4:59pm;59;59;17;5:00pm-5:59pm;15;15;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
1;Alabama;10834;2;2;0;0;4;4;0;117;SHELBY (117);2405;PELHAM;21;21;12;December;2019;7;Saturday;16;4:00pm-4:59pm;20;20;0;This section IS NOT on the NHS;4;County Road;CR-11;KELLY DR;2;Urban;4;Minor Arterial;2;County Highway Agency;0;None;33.28125278;33.28125278;-86.77656944;-86.77656944;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;1;Daylight;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;16;4:00pm-4:59pm;24;24;16;4:00pm-4:59pm;36;36;17;5:00pm-5:59pm;11;11;0;None;0;None;0;None;2;0
1;Alabama;10842;2;2;0;0;2;2;0;97;MOBILE (97);2100;MOBILE;16;16;5;May;2019;5;Thursday;15;3:00pm-3:59pm;55;55;0;This section IS NOT on the NHS;6;Local Street - Municipality;HILLCREST RD;TRENT LN;2;Urban;7;Local;4;City or Municipal Highway Agency;0;None;30.6231;30.6231;-88.19079722;-88.19079722;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;16;4:00pm-4:59pm;1;1;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
1;Alabama;10851;2;2;0;0;5;5;0;113;RUSSELL (113);0;NOT APPLICABLE;24;24;12;December;2019;3;Tuesday;16;4:00pm-4:59pm;25;25;1;This section IS ON the NHS;4;County Road;CR-UCHEE HILL HWY;US-431;1;Rural;3;Principal Arterial - Other;2;County Highway Agency;0;None;32.34568889;32.34568889;-85.12789722;-85.12789722;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;16;4:00pm-4:59pm;54;54;16;4:00pm-4:59pm;54;54;17;5:00pm-5:59pm;32;32;0;None;0;None;0;None;1;0
1;Alabama;10865;1;1;0;0;2;2;0;97;MOBILE (97);690;CITRONELLE;29;29;12;December;2019;1;Sunday;22;10:00pm-10:59pm;25;25;0;This section IS NOT on the NHS;6;Local Street - Municipality;ROWE ST;LEBARON AVE;1;Rural;7;Local;4;City or Municipal Highway Agency;0;None;31.09453611;31.09453611;-88.2352;-88.2352;0;No Special Jurisdiction;42;Tree (Standing Only);0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;4;On Roadside;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;22;10:00pm-10:59pm;26;26;23;11:00pm-11:59pm;1;1;0;0:00am-0:59am;6;6;0;None;0;None;0;None;1;1
2;Alaska;20022;2;2;0;0;4;4;0;170;MATANUSKA-SUSITNA (170);0;NOT APPLICABLE;23;23;5;May;2019;5;Thursday;15;3:00pm-3:59pm;6;6;1;This section IS ON the NHS;3;State Highway;SR-3 PARKS HWY;BIG LAKES RD;1;Rural;1;Interstate;1;State Highway Agency;170;170;61.57547222;61.57547222;-149.724425;-149.724425;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;10;Cloudy;0;No Additional Atmospheric Conditions;10;Cloudy;0;No;0;Not Applicable;15;3:00pm-3:59pm;14;14;15;3:00pm-3:59pm;19;19;15;3:00pm-3:59pm;35;35;0;None;0;None;0;None;1;0
2;Alaska;20025;1;1;0;0;1;1;0;997;OTHER (997);9997;Other;2;2;6;June;2019;1;Sunday;4;4:00am-4:59am;40;40;0;This section IS NOT on the NHS;6;Local Street - Municipality;KILLISNOO RD;SEAPLANE WAY;1;Rural;5;Major Collector;1;State Highway Agency;19;19;57.49593333;57.49593333;-134.5719667;-134.57196667;0;No Special Jurisdiction;35;Embankment;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;4;On Roadside;1;Daylight;10;Cloudy;0;No Additional Atmospheric Conditions;10;Cloudy;0;No;0;Not Applicable;4;4:00am-4:59am;51;51;4;4:00am-4:59am;59;59;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
2;Alaska;20043;2;2;0;0;2;2;0;20;ANCHORAGE (20);130;ANCHORAGE;22;22;9;September;2019;1;Sunday;19;7:00pm-7:59pm;38;38;0;This section IS NOT on the NHS;6;Local Street - Municipality;OLD SEWARD HWY;SUNDOWN CT;2;Urban;4;Minor Arterial;1;State Highway Agency;39;39;61.13270833;61.13270833;-149.8638444;-149.86384444;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;19;7:00pm-7:59pm;39;39;19;7:00pm-7:59pm;43;43;20;8:00pm-8:59pm;1;1;0;None;0;None;0;None;1;0
2;Alaska;20051;1;1;0;1;1;1;1;20;ANCHORAGE (20);130;ANCHORAGE;25;25;10;October;2019;6;Friday;7;7:00am-7:59am;45;45;0;This section IS NOT on the NHS;6;Local Street - Municipality;4TH AVE;KARLUK ST;2;Urban;4;Minor Arterial;2;County Highway Agency;14;14;61.21857778;61.21857778;-149.8627444;-149.86274444;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;7;7:00am-7:59am;54;54;7;7:00am-7:59am;56;56;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
2;Alaska;20064;2;2;0;0;5;5;0;90;FAIRBANKS NORTH STAR (90);0;NOT APPLICABLE;20;20;12;December;2019;6;Friday;16;4:00pm-4:59pm;20;20;0;This section IS NOT on the NHS;6;Local Street - Municipality;MURPHY DOME RD;HARDLUCK DR;1;Rural;6;Minor Collector;1;State Highway Agency;36;36;64.92831111;64.92831111;-148.0454139;-148.04541389;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;16;4:00pm-4:59pm;21;21;16;4:00pm-4:59pm;50;50;17;5:00pm-5:59pm;27;27;0;None;0;None;0;None;1;0
4;Arizona;40008;2;2;0;0;2;2;0;21;PINAL (21);216;GOLD CANYON;5;5;1;January;2019;7;Saturday;20;8:00pm-8:59pm;48;48;1;This section IS ON the NHS;2;U.S. Highway;US-60;PERALTA TRL;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;1724;1724;33.33596111;33.33596111;-111.4401639;-111.44016389;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;1;Front-to-Rear;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;10;Cloudy;0;No Additional Atmospheric Conditions;10;Cloudy;0;No;0;Not Applicable;20;8:00pm-8:59pm;48;48;20;8:00pm-8:59pm;53;53;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;1
4;Arizona;40014;2;2;0;0;2;2;0;13;MARICOPA (13);0;NOT APPLICABLE;9;9;1;January;2019;4;Wednesday;11;11:00am-11:59am;50;50;1;This section IS ON the NHS;3;State Highway;SR-87;MESA DR;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;637;637;33.48450833;33.48450833;-111.8213778;-111.82137778;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;10;Cloudy;0;No Additional Atmospheric Conditions;10;Cloudy;0;No;0;Not Applicable;11;11:00am-11:59am;46;46;11;11:00am-11:59am;52;52;12;12:00pm-12:59pm;30;30;0;None;0;None;0;None;1;0
